X,Y,Z,Activity
-3.975733,-16.463366,1.544788,Jog
-4.708609,-15.237115,3.08718,Jog
-6.686895,-16.98069,8.217313,Jog
-2.593806,-18.781744,9.558523,Jog
0.03832,-18.542242,6.322852,Jog
0.938848,-17.612974,4.962481,Jog
5.951624,-16.410675,-11.958333,Jog
14.755716,-11.175161,-25.334518,Jog
14.932947,-7.721543,-3.786526,Jog
24.019651,-5.235513,-1.219065,Jog
20.606749,-0.56283,-2.548301,Jog
7.436536,2.47166,-2.644102,Jog
3.63564,1.84656,-2.39023,Jog
5.137317,0.641865,-1.034649,Jog
4.452342,-2.902764,2.871629,Jog
4.92895,-6.847361,8.883128,Jog
11.086546,-18.515896,19.794838,Jog
10.346485,-45.00721,5.56842,Jog
-10.650652,-73.586975,-17.689615,Jog
-21.282145,-39.54417,0.579595,Jog
-9.750125,-16.338823,8.715476,Jog
-6.571934,-13.419295,7.060518,Jog
-4.984036,-9.469908,0.816702,Jog
-4.964876,-6.538404,-3.017725,Jog
-5.163662,-4.86668,-1.453777,Jog
-4.751719,-2.236948,1.26936,Jog
-4.267925,0.155676,5.685777,Jog
-3.130291,0.814307,3.951782,Jog
-4.84273,1.551973,-9.618399,Jog
-10.332115,5.115762,-29.497063,Jog
-2.988985,3.238066,-10.935659,Jog
3.578159,-1.16398,14.67189,Jog
5.434299,-1.913621,13.915064,Jog
-0.380808,-1.755549,0.59636,Jog
-1.820215,-4.521797,2.46687,Jog
-5.673801,-22.127586,3.561394,Jog
-0.946033,-42.672066,8.01613,Jog
-0.035925,-24.692652,0.359253,Jog
-6.334827,-17.356707,-4.014053,Jog
-5.000801,-19.04759,-1.343606,Jog
-3.70749,-17.042959,2.917134,Jog
-5.441484,-17.304016,5.657036,Jog
-4.528982,-19.136208,5.398374,Jog
-1.381926,-20.501368,4.478687,Jog
0.61552,-18.901495,5.156477,Jog
2.646497,-15.88856,4.667893,Jog
8.840017,-11.488909,-20.225941,Jog
13.515096,-6.861731,-14.825171,Jog
16.075373,-5.848638,2.023792,Jog
23.499933,-4.442761,-1.001118,Jog
18.693129,-0.687371,-4.277505,Jog
8.442444,2.040557,-3.269202,Jog
4.869075,2.895579,-2.790198,Jog
2.713557,1.475332,-1.719624,Jog
2.929109,-2.99617,2.778223,Jog
6.219866,-7.34313,8.50711,Jog
13.40732,-18.987715,17.665665,Jog
5.010381,-37.740719,-8.715476,Jog
-4.797225,-69.678307,-9.235196,Jog
-13.34505,-43.869576,3.736231,Jog
-6.277347,-16.369959,9.390872,Jog
-6.234236,-14.676681,10.887759,Jog
-9.211246,-12.173884,2.361489,Jog
-7.434141,-8.337064,-4.722979,Jog
-4.833149,-4.993616,-1.743574,Jog
-4.368516,-2.045347,1.554368,Jog
-4.660708,0.397573,4.311035,Jog
-3.484754,1.037043,3.563789,Jog
-2.646497,0.886157,-4.859495,Jog
-7.99218,4.936135,-29.94014,Jog
-2.574646,3.036885,-14.348562,Jog
1.937571,-2.577041,12.631333,Jog
4.148174,-3.899092,16.829803,Jog
0.814307,-3.582949,2.330354,Jog
-1.726809,-4.761299,0.752036,Jog
-0.914898,-15.570023,5.223538,Jog
-2.033372,-35.865417,5.065466,Jog
-4.991221,-27.322384,-0.105381,Jog
-5.601951,-14.295872,-1.480122,Jog
-3.925437,-16.856148,-0.361648,Jog
-2.634521,-17.251326,1.77471,Jog
-4.354146,-16.604671,4.612808,Jog
-3.72186,-18.982925,5.173243,Jog
-1.432222,-20.657043,3.530259,Jog
0.490979,-19.356548,3.968548,Jog
1.999841,-16.607065,4.380491,Jog
4.30864,-14.283897,-6.849756,Jog
8.983719,-9.960887,-15.960411,Jog
13.024117,-6.921607,-1.772315,Jog
24.388485,-5.455855,-1.2023,Jog
21.552782,-1.17835,-3.944597,Jog
8.756192,2.579436,-1.666934,Jog
6.07856,3.820056,-3.185376,Jog
5.101392,2.828518,-3.602109,Jog
2.40939,-1.17835,0.936453,Jog
3.396138,-5.374424,6.665339,Jog
6.394702,-10.662627,14.403648,Jog
9.342972,-24.120243,15.507752,Jog
5.410349,-59.106689,-14.259947,Jog
-10.772799,-67.570686,0.011975,Jog
-11.776312,-23.490353,8.219707,Jog
-4.694239,-12.78701,9.311836,Jog
-5.393584,-10.516531,4.84273,Jog
-5.412745,-6.456973,-0.505349,Jog
-4.87626,-5.110972,-0.780776,Jog
-4.86189,-3.836822,2.047742,Jog
-4.749324,-1.326841,6.696475,Jog
-3.817661,0.112566,6.617439,Jog
-3.250042,-0.217947,-2.258503,Jog
-10.142908,2.811753,-24.735764,Jog
-7.082073,2.785408,-16.144827,Jog
-1.384321,0.241897,-3.046465,Jog
0.996328,-0.299377,8.004155,Jog
-0.522114,0.177231,6.133645,Jog
-2.157913,-1.604663,2.500401,Jog
-3.350632,-6.950347,3.585344,Jog
-6.447393,-33.202156,3.652405,Jog
-4.253555,-43.98214,7.031778,Jog
-1.85135,-18.630857,2.222578,Jog
-3.326682,-12.882811,-1.331631,Jog
-4.646338,-14.360538,0.960403,Jog
-4.27032,-15.993941,5.886958,Jog
-3.120711,-19.387684,6.844966,Jog
-1.563948,-21.296515,4.181704,Jog
0.112566,-22.529949,2.850073,Jog
0.974773,-20.745661,5.223538,Jog
3.441643,-17.830921,2.998564,Jog
10.279425,-12.954661,-20.03434,Jog
15.993941,-8.258028,-9.244776,Jog
25.736881,-6.277347,1.657354,Jog
20.966002,-0.965193,-3.535049,Jog
7.453301,2.794988,-1.219065,Jog
7.436536,3.738626,-1.944756,Jog
7.307205,3.652405,-3.66917,Jog
4.011658,0.088616,0.383203,Jog
5.007986,-4.157754,5.53968,Jog
7.086863,-8.962164,11.800261,Jog
9.388477,-19.878662,17.838106,Jog
6.437813,-44.465935,-7.249724,Jog
-3.372188,-75.277863,-2.354304,Jog
-10.619517,-35.027161,5.49178,Jog
-6.157596,-13.519886,7.482041,Jog
-6.497688,-11.369158,5.017566,Jog
-7.525152,-6.569539,1.602268,Jog
-6.600674,-3.513494,-0.011975,Jog
-6.061795,-2.248924,0.450264,Jog
-5.106182,-0.63468,3.729046,Jog
-4.452342,0.593965,4.964876,Jog
-3.896697,0.632285,-3.487149,Jog
-9.333391,3.712281,-26.285341,Jog
-6.033054,3.017725,-16.274158,Jog
-1.039438,0.524509,1.573528,Jog
0.067061,-0.431104,15.205979,Jog
0.696951,-1.159189,7.132369,Jog
-0.969983,-3.427273,2.38544,Jog
-6.258186,-17.433348,2.862048,Jog
-3.515889,-47.730347,8.133487,Jog
2.936294,-31.269377,0.878972,Jog
-2.081272,-12.540323,-3.580554,Jog
-5.728887,-15.388001,-1.762734,Jog
-2.541116,-16.312479,1.626218,Jog
-1.693279,-16.003521,6.212681,Jog
-3.755391,-16.975899,6.993457,Jog
-1.401086,-18.98053,8.416099,Jog
0.512534,-20.395987,6.272556,Jog
0.713716,-19.916983,2.993775,Jog
3.295547,-18.312321,4.112249,Jog
12.377461,-14.729371,-25.751251,Jog
14.911392,-8.499925,-12.420572,Jog
18.099163,-5.218748,1.125659,Jog
25.789572,-1.88967,1.132844,Jog
10.952425,2.306404,-2.026187,Jog
4.466712,3.757786,-3.247647,Jog
6.351592,3.453618,-3.618875,Jog
4.550537,0.517324,-0.177231,Jog
3.920647,-3.66917,5.41993,Jog
5.621111,-8.598121,13.498331,Jog
11.927197,-22.917942,19.536175,Jog
7.187454,-50.350498,-14.257552,Jog
-9.390872,-69.493889,-7.122788,Jog
-13.780943,-30.785582,7.946675,Jog
-3.875142,-13.713882,11.510465,Jog
-4.184099,-12.463682,6.480923,Jog
-6.171966,-8.131092,-0.205972,Jog
-6.049819,-4.782854,-1.616638,Jog
-6.001919,-3.259622,0.03353,Jog
-5.022356,-1.417852,2.953059,Jog
-4.679868,0.222737,5.197193,Jog
-2.802173,0.268242,1.23583,Jog
-7.455696,2.44771,-20.223545,Jog
-9.896221,4.076324,-28.500734,Jog
-1.247805,-0.589175,-5.692962,Jog
7.187454,-4.349356,19.58647,Jog
6.955137,-4.83794,11.958333,Jog
-2.354304,-4.215235,-1.913621,Jog
-2.972219,-12.966637,4.301455,Jog
-1.719624,-29.214449,6.337222,Jog
-3.427273,-27.011032,-2.895579,Jog
-6.303692,-22.642515,-2.066902,Jog
-5.587581,-20.719315,0.991538,Jog
-2.977009,-17.344732,1.949546,Jog
-4.155359,-16.211887,5.211563,Jog
-5.075047,-17.998573,7.237749,Jog
-1.228645,-19.945723,5.738467,Jog
0.996328,-19.026035,6.476133,Jog
1.985471,-16.927999,5.736072,Jog
6.392307,-15.735279,-10.250684,Jog
14.968873,-11.321258,-27.525961,Jog
14.485079,-7.862849,-2.991379,Jog
20.21636,-4.696633,-1.039438,Jog
20.501368,-1.003513,-2.361489,Jog
8.061636,2.011817,-2.692002,Jog
2.234553,3.060835,-3.09197,Jog
1.748364,1.810635,-2.483635,Jog
1.959126,-2.193838,2.351909,Jog
4.442761,-5.721702,6.533614,Jog
9.175321,-14.255157,12.037369,Jog
10.698553,-39.766907,0.428709,Jog
-0.189207,-77.217827,-9.841136,Jog
-16.300503,-43.220524,0.735271,Jog
-9.148975,-14.451549,8.804092,Jog
-6.282136,-12.990586,7.350315,Jog
-8.131092,-9.503438,3.003355,Jog
-6.567144,-5.551655,-2.440525,Jog
-5.187613,-4.392466,-2.684817,Jog
-4.038003,-2.775828,1.171165,Jog
-3.496729,-0.371228,5.570816,Jog
-1.599873,-0.205972,4.30385,Jog
-3.491939,0.680186,-10.554852,Jog
-8.892708,3.810476,-28.814482,Jog
-1.516047,1.010698,-5.877378,Jog
1.575923,-0.907712,7.403006,Jog
-0.684976,-0.55325,10.93087,Jog
-2.325564,-0.285007,2.361489,Jog
-2.430945,-2.4525,5.697752,Jog
-0.589175,-8.717872,2.763853,Jog
-0.838257,-34.536182,1.22146,Jog
-6.485713,-40.174061,3.027305,Jog
-4.224814,-17.287252,4.459527,Jog
-2.033372,-13.716277,-1.772315,Jog
-3.293152,-13.821658,-1.228645,Jog
-5.647456,-16.077766,4.485872,Jog
-4.679868,-20.431913,10.298584,Jog
-0.112566,-21.595892,6.849756,Jog
-0.095801,-20.225941,2.270479,Jog
0.146096,-16.669336,4.437972,Jog
4.658313,-15.083834,-7.848479,Jog
10.111773,-11.467354,-19.672691,Jog
9.584868,-8.466394,-0.570015,Jog
19.835552,-7.812554,-1.346001,Jog
26.153614,-4.833149,-4.169729,Jog
11.338023,0.996328,-2.938689,Jog
6.476133,3.317102,-2.883604,Jog
6.856941,2.629732,-3.355422,Jog
6.08814,-0.637075,1.954336,Jog
3.281177,-5.673801,7.101233,Jog
4.902605,-10.090218,12.609778,Jog
5.824688,-18.712288,11.639795,Jog
2.627337,-40.236328,-12.281661,Jog
-4.243975,-69.122665,0.58678,Jog
-9.850716,-35.467846,7.005433,Jog
-3.791316,-13.797709,11.690091,Jog
-5.065466,-13.083992,8.078402,Jog
-6.799461,-10.142908,-0.502954,Jog
-6.619834,-6.924002,-1.712439,Jog
-5.484595,-4.073928,0.452659,Jog
-5.096602,-1.233435,2.926714,Jog
-5.400769,0.752036,5.707332,Jog
-4.064348,0.850232,2.38544,Jog
-6.739585,2.660867,-19.754122,Jog
-6.940767,4.452342,-27.011032,Jog
-0.335303,0.150886,-1.338816,Jog
1.020278,-2.169888,14.554534,Jog
1.480122,-2.44292,12.779825,Jog
-0.498164,-2.960244,0.62031,Jog
-0.838257,-7.647298,3.851192,Jog
-1.017883,-27.032587,4.627178,Jog
-1.19272,-40.104603,4.162544,Jog
-2.251318,-22.278473,1.314866,Jog
-4.097878,-15.3401,-1.796265,Jog
-2.99617,-15.910115,-1.077759,Jog
-2.828518,-13.246854,2.936294,Jog
-5.340894,-13.824054,5.728887,Jog
-5.415139,-18.039288,5.5301,Jog
-1.999841,-20.393593,4.540957,Jog
-0.718506,-19.663111,5.848638,Jog
1.199905,-18.391356,4.768484,Jog
6.533614,-16.43223,-13.807288,Jog
11.352393,-10.95961,-18.800903,Jog
13.862373,-7.740704,1.887275,Jog
25.186026,-5.424719,-1.609453,Jog
18.733843,-0.555645,-3.113526,Jog
7.091653,3.72665,-1.83219,Jog
6.14562,4.869075,-4.409231,Jog
5.058281,2.984195,-2.165098,Jog
3.511099,-2.114802,4.215235,Jog
5.039121,-6.150411,8.049661,Jog
8.974138,-14.276712,15.469432,Jog
9.400452,-33.913479,2.301614,Jog
1.319656,-72.353546,-10.815908,Jog
-14.317428,-53.212547,2.011817,Jog
-9.939331,-17.469273,9.08431,Jog
-6.023474,-11.704461,8.938213,Jog
-6.138435,-9.536968,1.695674,Jog
-5.304968,-5.913303,-2.818938,Jog
-4.718189,-3.887117,-1.144819,Jog
-4.471502,-1.868115,2.105222,Jog
-4.356541,-0.055085,6.150411,Jog
-3.314707,0.574805,4.88584,Jog
-4.569697,0.941243,-8.926238,Jog
-10.830278,3.748206,-30.016781,Jog
-3.606899,1.065784,-8.471185,Jog
1.748364,-1.956731,10.542876,Jog
1.19751,-1.85614,9.80521,Jog
-1.013093,-2.660867,1.298101,Jog
-1.657354,-7.680828,2.284849,Jog
-3.386558,-30.380823,5.451065,Jog
-4.581673,-41.479343,5.956414,Jog
-3.065625,-19.813997,0.150886,Jog
-3.518284,-13.448035,-1.496887,Jog
-3.151846,-14.849122,-0.040715,Jog
-2.579436,-14.429994,3.475173,Jog
-3.321892,-15.962806,5.211563,Jog
-2.009422,-18.867964,3.65959,Jog
0.237107,-21.318069,3.448828,Jog
2.124382,-19.974464,6.06898,Jog
3.736231,-17.232166,4.586462,Jog
9.917776,-12.87802,-22.716761,Jog
14.882652,-8.265213,-13.974939,Jog
19.708616,-5.53489,0.086221,Jog
25.454269,-1.966311,-3.348238,Jog
15.320941,0.723296,-4.030818,Jog
6.615044,1.266965,-2.43813,Jog
2.797383,0.64426,-1.528023,Jog
0.785566,-1.724414,1.916016,Jog
3.00096,-4.897815,4.713398,Jog
10.849439,-12.082874,12.274476,Jog
14.034815,-26.74758,10.039923,Jog
1.156794,-59.712631,-12.935501,Jog
-13.220509,-65.051125,0.543669,Jog
-11.60866,-22.848488,8.59333,Jog
-5.53968,-12.75348,6.483318,Jog
-7.841294,-10.748848,3.685935,Jog
-8.964559,-7.862849,0.493374,Jog
-6.085745,-5.623506,-1.499282,Jog
-3.470383,-3.68354,-0.162861,Jog
-2.641707,-1.489702,1.477727,Jog
-2.083667,-0.328118,1.398691,Jog
-2.320774,-0.0479,-2.366279,Jog
-7.831714,2.162703,-17.914747,Jog
-7.479646,2.531536,-16.705261,Jog
-1.913621,0.366438,-2.629732,Jog
-0.074246,-0.622705,7.97781,Jog
-1.084944,0.344883,5.944439,Jog
-1.21188,-1.83698,4.519402,Jog
-1.295706,-9.218431,9.11784,Jog
-5.661827,-34.097893,8.145462,Jog
-6.631809,-36.028282,6.658154,Jog
-1.331631,-14.762901,2.48124,Jog
-1.805845,-12.969031,1.561553,Jog
-3.127896,-16.290924,-0.993933,Jog
-1.722019,-18.336269,-0.285007,Jog
-0.711321,-19.418819,1.748364,Jog
-0.457449,-20.151695,2.193838,Jog
1.166375,-20.68339,4.27511,Jog
2.035767,-19.646345,5.930068,Jog
2.883604,-17.215401,3.307522,Jog
8.57417,-12.363091,-15.629898,Jog
13.704303,-7.058123,-15.929276,Jog
17.840502,-6.401887,1.741179,Jog
28.158245,-3.899092,-2.313589,Jog
13.888719,1.247805,-4.169729,Jog
3.590134,3.63085,-2.806963,Jog
3.817661,3.130291,-4.315825,Jog
3.242857,-1.609453,0.948428,Jog
3.537444,-5.793552,6.418653,Jog
6.397098,-11.606265,10.231524,Jog
7.99218,-26.364376,3.417693,Jog
2.150728,-65.372063,-8.303533,Jog
-11.893667,-57.892414,-0.56762,Jog
-10.703342,-19.51462,6.77072,Jog
-6.229446,-14.942528,10.542876,Jog
-7.038963,-11.342813,5.793552,Jog
-7.458091,-5.884563,0.129331,Jog
-5.546865,-4.27032,-2.739902,Jog
-4.799619,-3.63564,0.04311,Jog
-5.034331,-1.087339,3.863167,Jog
-4.634363,0.998723,5.50136,Jog
-2.924319,0.864602,-1.381926,Jog
-7.755074,3.738626,-28.0361,Jog
-3.793711,2.684817,-15.82629,Jog
1.556763,-0.289797,8.293953,Jog
0.680186,-0.840652,14.06595,Jog
-0.859812,-1.381926,2.165098,Jog
-1.595083,-3.714675,1.046624,Jog
-5.005591,-16.757952,4.629573,Jog
-6.69408,-42.492439,7.431746,Jog
-1.607058,-33.024925,3.003355,Jog
-1.868115,-16.54719,-1.046624,Jog
-3.652405,-15.514937,-0.701741,Jog
-1.722019,-15.718513,2.315984,Jog
-2.119592,-16.983084,4.038003,Jog
-2.874024,-19.837948,3.652405,Jog
0.100591,-20.934866,4.991221,Jog
1.573528,-18.33148,6.241421,Jog
2.126777,-16.353193,2.260899,Jog
9.11784,-13.076807,-21.258194,Jog
12.14275,-9.101074,-9.83874,Jog
16.310083,-7.065308,2.289639,Jog
25.229137,-3.453618,-4.351751,Jog
14.429994,1.082549,-2.900369,Jog
6.672525,3.350632,-1.530418,Jog
8.068821,3.03928,-3.235672,Jog
5.182823,0.950823,-2.593806,Jog
2.948269,-3.946992,4.936135,Jog
5.43909,-9.242381,14.353353,Jog
13.012141,-24.838749,23.099964,Jog
7.575447,-50.867821,-9.685459,Jog
-8.657996,-65.293022,-8.408914,Jog
-17.201031,-34.914597,7.836504,Jog
-9.72378,-17.380657,12.624148,Jog
-7.3575,-12.422967,6.444998,Jog
-7.089258,-8.504715,-2.078877,Jog
-6.047425,-6.313272,-3.329077,Jog
-5.297783,-4.730164,-0.438289,Jog
-4.641548,-1.935176,1.978286,Jog
-4.124224,0.026345,4.131409,Jog
-3.666775,0.189207,1.602268,Jog
-8.59333,1.937571,-19.945723,Jog
-8.804092,3.386558,-26.124874,Jog
-0.505349,0.534089,0.031135,Jog
2.363884,-0.931663,14.827566,Jog
1.16398,-1.128054,6.07856,Jog
-0.754431,-3.151846,2.179468,Jog
-1.25499,-12.528348,4.31343,Jog
-2.253713,-37.11562,7.062913,Jog
-3.04407,-32.13398,7.218589,Jog
-2.718347,-14.353353,-0.318538,Jog
-4.512217,-15.644268,-2.42376,Jog
-2.778223,-17.342337,0.011975,Jog
-2.057322,-17.213007,5.508545,Jog
-2.361489,-17.888401,3.451223,Jog
-2.153123,-18.642834,1.262175,Jog
0.670605,-17.943487,4.505032,Jog
2.014211,-16.161592,4.92895,Jog
4.318221,-14.379698,-8.885523,Jog
10.035132,-10.159674,-20.233126,Jog
7.829319,-7.89159,-2.131567,Jog
13.527071,-5.738467,-3.781736,Jog
23.691534,-4.584067,-1.765129,Jog
14.398858,-0.416733,-2.574646,Jog
5.460645,3.03449,-3.209326,Jog
4.799619,2.775828,-1.293311,Jog
3.633245,-1.171165,3.139871,Jog
4.459527,-5.307364,6.306087,Jog
10.023157,-13.004956,11.891273,Jog
7.546707,-30.325739,0.256267,Jog
2.663262,-67.664093,-3.393743,Jog
-12.454103,-56.074596,2.014211,Jog
-11.869718,-21.591103,7.106023,Jog
-9.323812,-13.328284,10.265054,Jog
-9.625584,-9.10347,5.273833,Jog
-8.011341,-4.845125,-2.193838,Jog
-5.867798,-3.295547,-3.06323,Jog
-4.670288,-1.724414,-0.60594,Jog
-3.810476,-0.318538,0.301772,Jog
-3.808081,0.335303,-5.194798,Jog
-8.212523,3.065625,-24.992029,Jog
-3.731441,1.834585,-12.667259,Jog
0.723296,-0.246687,9.75731,Jog
-0.665815,-0.174836,15.570023,Jog
-1.631008,0.117356,2.644102,Jog
-2.212998,-2.244133,0.898132,Jog
-3.827241,-11.711646,2.253713,Jog
-4.19847,-41.340435,1.825005,Jog
-3.530259,-36.080971,9.596844,Jog
-2.842888,-11.970308,3.144661,Jog
-3.69791,-11.515254,-1.362766,Jog
-1.750759,-15.009588,0.249082,Jog
-0.754431,-17.210611,3.671565,Jog
-2.234553,-19.232008,5.292994,Jog
-0.852627,-19.766096,3.855982,Jog
1.990261,-20.08703,4.277505,Jog
2.850073,-18.269209,5.712122,Jog
3.573369,-15.071858,-1.590293,Jog
11.553575,-9.568104,-27.470875,Jog
11.922408,-7.113208,-6.588699,Jog
13.457615,-5.633086,-1.432222,Jog
19.608027,-3.62127,-1.111289,Jog
16.178358,-0.864602,-1.065784,Jog
7.053333,1.652564,-2.862048,Jog
2.627337,2.236948,-1.810635,Jog
2.002236,0.433499,0.828677,Jog
3.00575,-3.027305,3.793711,Jog
8.50711,-9.012459,10.916499,Jog
9.877061,-24.510632,3.281177,Jog
0.368833,-62.189079,-12.054133,Jog
-10.569221,-61.597511,-1.542393,Jog
-8.193362,-17.258511,4.749324,Jog
-1.7795,-12.985797,7.740704,Jog
-4.473897,-12.549903,3.671565,Jog
-6.267766,-8.401729,-0.716111,Jog
-5.685777,-5.570816,-0.764011,Jog
-4.33738,-3.309917,1.377136,Jog
-4.773274,-0.495769,5.206773,Jog
-4.780459,1.650169,6.500083,Jog
-3.470383,2.45729,-3.415298,Jog
-6.828201,5.716912,-27.188263,Jog
-0.419128,3.67396,-6.615044,Jog
3.63085,0.58678,13.9941,Jog
2.253713,-0.656235,7.597003,Jog
-0.237107,-1.995051,-1.396297,Jog
-1.820215,-8.119117,1.199905,Jog
-2.572251,-31.163996,-1.702859,Jog
-2.579436,-43.395359,0.742456,Jog
-4.921765,-21.128862,1.060994,Jog
-5.594766,-11.639795,-1.892066,Jog
-2.936294,-11.855348,-0.998723,Jog
-3.118315,-12.710369,6.895261,Jog
-6.495293,-15.687379,11.860137,Jog
-4.785249,-18.429676,10.823093,Jog
-1.528023,-19.775677,5.103787,Jog
-0.61073,-19.533781,3.374583,Jog
0.852627,-18.365011,6.904841,Jog
5.882168,-17.577049,-15.217955,Jog
14.710211,-11.488909,-30.361664,Jog
12.576248,-8.159832,-0.526904,Jog
17.244141,-4.581673,-1.298101,Jog
19.916983,-1.329236,-1.638193,Jog
15.541283,1.005908,-5.070257,Jog
8.394544,1.2023,-3.309917,Jog
3.798501,-0.002395,0.02874,Jog
2.622546,-2.897974,2.648892,Jog
4.718189,-6.957532,5.563631,Jog
12.624148,-17.342337,13.129498,Jog
7.453301,-36.847378,3.386558,Jog
-5.755232,-67.458122,-7.9347,Jog
-16.413069,-46.884903,-0.191602,Jog
-10.418335,-17.275276,4.380491,Jog
-6.480923,-12.542718,7.453301,Jog
-5.944439,-9.766891,4.32301,Jog
-4.766089,-7.903565,-1.959126,Jog
-4.8571,-6.574329,-2.117197,Jog
-5.096602,-3.300337,1.010698,Jog
-4.926555,-0.129331,4.014053,Jog
-4.25595,1.23104,3.580554,Jog
-4.397256,1.539998,-6.591094,Jog
-9.553733,4.699028,-26.496101,Jog
-3.618875,2.692002,-10.195599,Jog
1.602268,-0.155676,7.860455,Jog
2.019001,-0.869392,11.378738,Jog
-0.376018,-2.308799,1.501677,Jog
-2.658472,-6.229446,2.45729,Jog
-2.814148,-24.886648,4.87626,Jog
-1.283731,-43.898315,5.106182,Jog
-2.416575,-22.723946,0.174836,Jog
-4.435576,-10.650652,-0.795147,Jog
-4.016448,-13.749807,0.203577,Jog
-2.907554,-14.930552,2.557881,Jog
-4.739744,-15.32573,5.230723,Jog
-4.548142,-17.960253,5.115762,Jog
-2.41418,-19.5721,3.293152,Jog
-0.675396,-18.508711,3.59253,Jog
0.589175,-15.601158,4.787644,Jog
3.879932,-14.188096,-6.758745,Jog
11.060201,-11.840977,-25.859028,Jog
10.494976,-9.326206,-2.47166,Jog
15.495777,-6.547984,-4.117039,Jog
21.373156,-3.796106,-2.668052,Jog
16.413069,-0.323328,0.941243,Jog
6.423443,2.986589,-4.524192,Jog
3.824846,2.562671,-2.512376,Jog
2.917134,-1.801055,2.648892,Jog
3.432063,-5.920488,5.702542,Jog
9.292676,-14.889837,13.498331,Jog
8.974138,-35.439106,2.874024,Jog
-1.331631,-69.568138,-8.418494,Jog
-14.111456,-45.536507,0.328118,Jog
-6.507268,-17.737514,6.243816,Jog
-5.019961,-15.467037,8.986114,Jog
-7.414981,-12.676839,5.106182,Jog
-7.32876,-7.973021,1.223855,Jog
-6.900052,-4.090693,0.931663,Jog
-6.227051,-0.924478,3.075205,Jog
-5.961204,1.142424,7.812554,Jog
-4.950506,1.939966,3.963758,Jog
-7.117998,3.305127,-14.67189,Jog
-7.836504,4.433181,-19.548151,Jog
-3.539839,3.858377,-6.071375,Jog
-0.754431,2.526746,2.703977,Jog
0.756826,0.869392,5.906118,Jog
-0.723296,-1.511257,2.344724,Jog
-5.50136,-11.177557,1.2023,Jog
-2.924319,-43.89592,9.869876,Jog
5.647456,-38.401745,7.819739,Jog
-0.637075,-18.262024,-3.166216,Jog
-5.312153,-18.070423,-3.144661,Jog
-3.400928,-17.545914,0.692161,Jog
-2.713557,-16.623831,6.430628,Jog
-2.402205,-16.961529,5.817502,Jog
-1.745969,-18.022522,1.597478,Jog
-0.268242,-16.839382,3.252437,Jog
1.551973,-14.161751,5.918094,Jog
3.305127,-13.471986,-0.383203,Jog
10.928474,-11.666141,-23.442451,Jog
12.360697,-8.523875,-8.102351,Jog
14.394068,-6.1073,-3.530259,Jog
21.950356,-4.208049,-1.83219,Jog
16.992664,-0.66342,-1.305286,Jog
5.542076,2.335144,-3.63085,Jog
2.028582,2.897974,-3.341052,Jog
2.258503,0.102986,0.239502,Jog
3.72665,-4.157754,5.760022,Jog
9.608819,-10.293795,12.636124,Jog
10.827884,-23.648424,7.182664,Jog
1.583108,-51.552799,-10.748848,Jog
-6.227051,-65.875015,1.403481,Jog
-9.927357,-25.049511,3.793711,Jog
-3.731441,-13.285174,8.543036,Jog
-5.867798,-11.979888,4.780459,Jog
-6.418653,-8.260423,-1.2023,Jog
-4.732559,-5.558841,-1.750759,Jog
-4.140989,-3.374583,0.883762,Jog
-4.152964,-0.874182,3.479964,Jog
-4.093089,1.190325,5.484595,Jog
-2.847678,1.460962,3.448828,Jog
-5.647456,2.189048,-15.88377,Jog
-8.971744,4.622388,-30.02157,Jog
0.402363,0.62031,0.308958,Jog
4.878655,-3.108736,18.156643,Jog
1.85135,-3.68354,6.16957,Jog
-1.949546,-5.946834,-0.332908,Jog
-2.701582,-21.804258,1.815425,Jog
-1.626218,-39.778881,5.867798,Jog
-2.39981,-21.603077,0.677791,Jog
-5.470225,-11.009905,-2.577041,Jog
-4.945715,-15.495777,-2.248924,Jog
-1.88009,-18.515896,1.369951,Jog
-2.299219,-17.375868,7.30481,Jog
-4.138594,-17.19145,6.507268,Jog
